	E2F4	EGR1	ELF1	EPAS1	FOXO1	GATA2	GFI1B	HCFC1	HDAC2	IKZF1	IRF8	IRF9	JUN	MAPK1	MEIS1	MYB	MYC	MYCN	NDN	NFAT5	NFATC2	NFE2	NR3C2	NUPR1	PLAG1	RARB	RB1	REL	RELB	RUNX1T1	SATB1	SPI1	STAT2	YBX1	ABL1	BTG2	CBFB	CENPK	CREB5	CTR9	DDX20	ERCC8	GTF2F1	GTF2H1	HDAC11	HDAC7	HLF	HMGB2	IRF6	IRF7	JARID2	MAML3	MAPK12	MCM2	MCM3	MCM4	MCM5	MCM6	MCM7	MECOM	MIS18BP1	NFKBIA	ORC2	PA2G4	PBX1	PHF10	POLR1B	POLR2B	RNF4	RORC	RUVBL2	SMARCA2	SNRPB	SPO11	SRSF1	TRPS1	VDR	XPC	XRCC6	ZBTB16	ZDHHC6	ZFP36
POLR2B	0.0937369945377429	0.044026844583892	0.0906681032536217	0.0141056760611849	0.0657482267568497	0.079065521567118	0.0223858551890547	0.116086612423635	0.120659374488524	0.117010189096266	0.152039489990031	0.0269943167377062	0.104132155301451	0.0767746832936875	0.134965889525992	0.09887724875923	0.0574286328796042	0.10278777770873	0.0658036737023332	0.0979942657810852	0.0691645920159521	0.0738177032295408	0.0399744928563598	0.0206334604063332	0.0799008568378077	0.0294263924257491	0.0157679550075127	0.0549745816824481	0.0108287454829011	0.045112872871535	0.089042574003691	0.15478742522369	0.0238796394540223	0.190156813337416	0.0385911600599992	0.0657058303607789	0.125585673177444	0.188223109563827	0.0308952704264372	0.0155854653110169	0.0772421478723817	0.0564628352464801	0.120122453212032	0.073540915152823	0.0400853203343514	0.0352821408209886	0.157092041561762	0.165561359442687	0.0869199510144304	0.0473325232399437	0.0368984636304696	0.0246903259960649	0.0331976608624024	0.157151821082167	0.162285298147636	0.162832785979834	0.186000191029742	0.160438892132719	0.165516628738304	0.0535354474947783	0.148870654182249	0.00542949653292281	0.0761111528531899	0.109104656977235	0.0250426732161878	0.106249834311973	0.0972022057034903	1	0.0845175129807873	0.0852241870296164	0.161352410760559	0.0842719087965796	0.103886129578218	0.0376609768913514	0.0819237672454449	0.0715662874392312	0.092184408311568	0.00588303537769345	0.0753548945550593	0.0596674106179968	0.120232610478721	0.055943718742501
RNF4	0.124564313992225	0.137438679854818	0.100926225865437	0.0643861249658653	0.132098265912892	0.0773312797997624	0.0157797210082592	0.0756763457366612	0.109318766177577	0.127803130958015	0.172078215229607	0.0233479891164538	0.0519403225192242	0.118388776260855	0.0972046578347865	0.134212815130671	0.153039042017743	0.106088504270525	0.064515162500765	0.045061863406322	0.0784589132523947	0.0131455699775462	0.046719170290554	0.00661490966471664	0.0980499471832382	0.0486413497154263	0.0571791529813582	0.0309301080799914	0.0529301910971828	0.125133090489652	0.0657687937752732	0.0897340337883644	0.0131312228237345	0.202798269066557	0.0442932215162614	0.000353792384150729	0.102789554631845	0.155326579820291	0.0338675834204044	0.0451401267929826	0.0540177686495032	0.101595740090332	0.171627849607777	0.117740753353207	0.0468614045853403	0.0406531793510871	0.132535657914888	0.172346324940987	0.065031888514772	0.0707325865287919	0.0650846834385318	0.117985061327314	0.0645802413980245	0.154758504366176	0.17041597528319	0.103353631874052	0.178698406122469	0.210910110955324	0.203074382614782	0.0851553927229824	0.107850769721563	0.0548434567212699	0.160868962077484	0.209893387954263	0.056378129491826	0.0574898890305853	0.15640678336347	0.0845175129807873	1	0.0176831549659489	0.191148001595945	0.0524133357778832	0.13305172042968	0.0387252111781524	0.123973283421653	0.0758908035325199	0.0199394226040229	0.0674066712869969	0.120254859791909	0.00153633758363603	0.112566430053746	0.0960305023597299
RORC	0.0920919409180058	0.106385992761475	0.029371825592681	0.0445167203968907	0.0357898026355221	0.0850751097253271	0.00318909968320904	0.117778317828088	0.09057243710671	0.0780640732358692	0.060159460210271	0.0306030342756812	0.077910822434122	0.0243203315561268	0.0824124088361925	0.0831795727875542	0.104453913028291	0.10756312923402	0.151415211152158	0.0389937237466021	0.0967740343445496	0.0182134872251395	0.0171630487232277	0.187000276641698	0.00178137033143032	0.0515769608439167	0.0499827965892945	0.0318245897954897	0.0476753584890513	0.11901237841179	0.0513717840112558	0.1078757551266	0.043703525820143	0.0856589865222635	0.067419309639365	0.0226692714555188	0.0400739656327804	0.108863693756329	0.0307941451267212	0.0382489257330324	0.0415624373322409	0.0528097214995543	0.0437250590754065	0.0888308031336448	0.0215257464763843	0.0527369247103214	0.0194121924287	0.116859758305982	0.117648935182744	0.0819738880303795	0.0477138541870857	0.0604220069502987	0.0119565941490148	0.0625863636949487	0.00789866022254982	0.0527543678375242	0.0929799489519852	0.0654595712790032	0.0861848257619262	0.0784976289998243	0.0925585378581048	0.0520550870267232	0.0430597845998676	0.00877633210865014	0.0544570650833147	0.0583141629422878	0.0859043023885806	0.0852241870296164	0.0176831549659489	1	0.0803348423309536	0.00430339525165171	0.00759897448712503	0.0392205915116863	0.0113488387223315	0.0665640134530429	0.118359700070324	0.0781339047367337	0.0295845507039897	0.0546360076244901	0.0485268167108476	0.0860500140344504
RUVBL2	0.191217351436731	0.0776010751431535	0.128235591286933	0.0550052428397047	0.0708583149840654	0.0667471635810712	0.00879087725155143	0.145203941057911	0.232306365237109	0.128108406692281	0.210609609750811	0.0718410727713091	0.0413820249216282	0.162317386579436	0.157966063753744	0.185144115414214	0.2479414634907	0.171405465184669	0.101335587540021	0.0842071394008409	0.113108542121142	0.0328001514396084	0.0695716900423507	0.0638127372655121	0.041035392926152	0.0631534517712792	0.119018845275901	0.0828235796772333	0.0846864982223984	0.119284780009655	0.0826657345289559	0.161733432346995	0.108205088106029	0.325211020041694	0.0433076564961811	0.0230065350095234	0.168833262511555	0.260316510136189	0.125541726428357	0.123607007141888	0.195706153965903	0.126310596896818	0.189724111980724	0.138045866433212	0.0629290469822664	0.0719987990399904	0.209061080404693	0.290190448868371	0.0959518026305874	0.0971544467431204	0.0684024102623993	0.074206425412486	0.00870286871253999	0.329734436460666	0.328695297129801	0.290903074430931	0.344768990887471	0.292160803847279	0.294943831808273	0.203614288196774	0.250926713336708	0.0274840016255973	0.148451286398041	0.331004252860082	0.0781923974618193	0.149734578558728	0.126178885552274	0.161352410760559	0.191148001595945	0.0803348423309536	1	0.0409400221329628	0.257043471851549	0.0531315751712205	0.171898774538922	0.0958976058260279	0.0653012429210592	0.120880572907541	0.221244580088003	0.0102111597956656	0.17196242658948	0.069484517862015
SMARCA2	0.0131196597460886	0.0743128470677759	0.0680568610543965	0.0769730372757276	0.0718291349921002	0.0940275365328117	0.10880685823296	0.0458441199762464	0.0115916030107857	0.0247387134934816	0.121045182479078	0.062638732800955	0.083679357945586	0.0837115963141081	0.183804544523601	0.0440205069376799	0.026589332597675	0.070637865675457	0.129441852783844	0.113778159314874	0.0659447362319388	0.131768126018489	0.0780461897731149	0.0382987728670796	0.0462232164768454	0.0888294705176597	0.0854408095626988	0.0284616951784372	0.0264074557249146	0.0782380462242889	0.0668867365693874	0.0732389103397571	0.0684012385076258	0.17506107723084	0.0532631706430443	0.0886659421565218	0.0802294012583601	0.13525385480038	0.0700750883521409	0.111367718622449	0.0498167825720587	0.0283614211858361	0.101367487949349	0.0880059089130143	0.0572012780414929	0.050021462451485	0.212457851657358	0.164354051780777	0.0997682584754853	0.107569551785416	0.0637867073963291	0.0636679246781256	0.0769806354326912	0.130553474761587	0.120096858176044	0.0753018895703449	0.112681634603076	0.0852890520007879	0.139219751760797	0.208875486418983	0.13456370212782	0.0917810993186145	0.0397302687598356	0.132706532637985	0.126319556158579	0.0291876028708751	0.022020309602162	0.0842719087965796	0.0524133357778832	0.00430339525165171	0.0409400221329628	1	0.071176316911323	0.0834604552588415	0.135317046431506	0.000346611125631453	0.0630026556557171	0.0561188390724174	0.0836005693441859	0.0778518212416316	0.0122542722570562	0.088174394331087
SNRPB	0.164733357945403	0.0751293563244924	0.17930282061971	0.0607218353326273	0.164798992677844	0.0581185675041106	0.0162445544352511	0.0554046250882343	0.151814307258332	0.0859332224949714	0.193135264462611	0.0258502165801994	0.0687111837047166	0.133216462830686	0.0915798238870065	0.129474662977946	0.256385055224811	0.0750057915609735	0.0592613388787232	0.0790694411626574	0.0914919074364304	0.0186811826851799	0.131540329998634	0.0419908286391176	0.101275504101523	0.0943746084556469	0.0466225731349938	0.0116640877080924	0.0704276484171784	0.0685436424523867	0.115963677319162	0.195993984836691	0.0278183178593702	0.309360389300126	0.0914509431915468	0.019197489796217	0.16375499497468	0.241980230196065	0.0920415848789436	0.0118551256692767	0.165357620408969	0.111567081403441	0.184996500283484	0.0712086370750067	0.127109314836092	0.00711814899571047	0.160646390626655	0.225908347541874	0.117901101450141	0.0581818607926351	0.0437669452149578	0.0968039897139061	0.0271413503140943	0.359668013370082	0.330656886427413	0.27944001558759	0.316694396557292	0.313100481580201	0.271305035720699	0.186830128599798	0.161645925804638	0.0359856153566932	0.145745166203079	0.287788695843731	0.0654994778454712	0.128560023939916	0.200704710045804	0.103886129578218	0.13305172042968	0.00759897448712503	0.257043471851549	0.071176316911323	1	0.0216675196658032	0.160292623422663	0.0238298190886067	0.00645037821609247	0.0467464846339785	0.223838354693515	0.0625272850310583	0.132492068787445	0.111209875676991
SPO11	0.0622175607368538	0.0722819675522534	0.102361393416084	0.0171005468153188	0.0785313052856134	0.103213550515945	0.0281328325519356	0.102163155051643	0.0457146934863432	0.0655410702899666	0.105366526125746	0.0398714065548452	0.05690681501882	0.0361450598571631	0.104700367703338	0.00909645729563906	0.0657787393846016	0.111346150357518	0.0871767005201567	0.0337517652413133	0.0159732390361049	0.0427608494945189	0.0463189758953149	0.0578026338077621	0.0373227431601725	0.0231636467907998	0.0350638411795022	0.00756341097051659	0.0299634523965836	0.122803065278661	0.122808397731127	0.0695315673877309	0.0444799821502682	0.15809655105784	0.0306918811522648	0.0643784748116508	0.103727511125527	0.13557018927125	0.0234561083503528	0.0669249378550313	0.0972543638122823	0.0664604280121999	0.0995718245089267	0.0566462915173668	0.0624308279339453	0.0627140143330446	0.12541956028153	0.12527454024606	0.0279909796976012	0.040429478072196	0.00504416597271042	0.0585504650949562	0.0406313610934159	0.135367642736781	0.0822034769628849	0.16241229520672	0.1553532740097	0.0575187119923163	0.129264699280531	0.121213414959329	0.0870650550430377	0.051756408874443	0.0668425770869852	0.0691327990041271	0.0990650789877894	0.0525468126000508	0.0374499106522308	0.0376609768913514	0.0387252111781524	0.0392205915116863	0.0531315751712205	0.0834604552588415	0.0216675196658032	1	0.054493137994996	0.0441623036727217	0.0468320796995712	0.0507764248131098	0.0651117517343654	0.0441475374779891	0.0636579653831253	0.0821396770760782
SRSF1	0.131790521280252	0.0361040700817933	0.14166085189221	0.0912160324386875	0.0735512364771069	0.0456778066103914	0.0530433780013016	0.133833661071488	0.14811122593698	0.167927975455655	0.17053065242164	0.0376782777336233	0.120447710921627	0.113170966350001	0.161377799388938	0.254945267734926	0.260384512497456	0.111166472563786	0.126944015763406	0.0759589166340876	0.0760152868223992	0.081765483858767	0.125153961815925	0.0400982702911036	0.0700787507258799	0.0847529067629322	0.0912428829048986	0.00203068239348668	0.0929314536171971	0.104977643779173	0.132433375609976	0.138912838194213	0.0799203645058067	0.324040251685742	0.114745850297667	0.0378912331653643	0.184362140480073	0.284606258333176	0.102901021979891	0.123211800124685	0.126288970823974	0.0824087050142542	0.19341984258952	0.101521803536932	0.0828499950684005	0.116008956600393	0.277304713276032	0.305959724425653	0.0381638580054175	0.102415242570995	0.0742579924957891	0.120467535787955	0.0180023401785574	0.299301055511087	0.259140741258441	0.244721252289402	0.317850374174007	0.287038350688677	0.327925611764147	0.26312964135129	0.215618488144471	0.0770776716389102	0.153288963541505	0.28715045579046	0.100858866648671	0.141433539817039	0.147860961193123	0.0819237672454449	0.123973283421653	0.0113488387223315	0.171898774538922	0.135317046431506	0.160292623422663	0.054493137994996	1	0.0699431083144764	0.023068908472872	0.12061866177344	0.140950772258857	0.064115676691753	0.170663780422019	0.153286674619557
TRPS1	0.0175868689109094	0.0273575584576317	0.112510491255341	0.0259669847877982	0.00716610228299319	0.120549877131233	0.0380250415239101	0.13745564194144	0.0505883773462197	0.0976563189181822	0.236900920317823	0.075604339533338	0.019310362461059	0.0462818295262217	0.137712322527708	0.0861296528254752	0.103529850562008	0.123581789845554	0.113369168906096	0.0510879144328093	0.0478638723110467	0.129603727680471	0.0176885807148228	0.0696646334023245	0.0601500948144705	0.00357929399934016	0.0736511899550096	0.0749869314808928	0.0542720330405814	0.0652067375604866	0.135818067774633	0.071984438805517	0.0529052138918577	0.159658760676755	0.115747890647402	0.0334396424774464	0.116881134768284	0.142490803195989	0.0712745777519853	0.122432065600871	0.0551210410615679	0.0711693286829106	0.0897946463605761	0.045504715232171	0.0683532806620088	0.027605817619762	0.198806514200059	0.107968894669378	0.0879510119983745	0.105913895134426	0.0484163603611873	0.101491041720111	0.0501800043113421	0.125519940473324	0.138645497060199	0.136701694870903	0.163679430895601	0.103866157495094	0.150138409001679	0.151730250668341	0.0971919801526365	0.0510561545700859	0.0981963675607367	0.0785430104336917	0.0736938355934242	0.0509584234392861	0.0459554148729713	0.0715662874392312	0.0758908035325199	0.0665640134530429	0.0958976058260279	0.000346611125631453	0.0238298190886067	0.0441623036727217	0.0699431083144764	1	0.0366723430913024	0.0803356934299563	0.0798174060375425	0.0481495661084111	0.0665939259864517	0.00141758172885883
VDR	0.0493345413221562	0.0915740229901712	0.0911544105408941	0.00823507146909971	0.0939976775536475	0.110786113789223	0.0562258331101875	0.0661743935926948	0.0582300775956161	0.0459141533962378	0.0114693710819527	0.0136041684660833	0.0428730115635554	0.0486214400968297	0.119618470984556	0.0706606380110559	0.0511539064385173	0.112572320645367	0.191666533716593	0.0783414794329068	0.0893707947456016	0.0868053597271872	0.0575342859183834	0.130239370192613	0.0421265111296331	0.0740883183158603	0.0485834054306918	0.0311736202862058	0.00818390479514766	0.0175559273820706	0.0373190056582693	0.0132606588866997	0.0401519559387015	0.106318962537106	0.0323947129790458	0.0400395617993115	0.0448151586215493	0.0717018007914491	0.0355164171699046	0.0749372011942441	0.0101772962340892	0.0130583058411871	0.0579442250688741	0.00754711244544386	0.114467633389932	0.0237986751357631	0.111781833836734	0.152309416605945	0.132062736755806	0.0513799561457886	0.0198867407939208	0.0637631799236426	0.0485065138937114	0.0428113485312755	0.0738075463055086	0.0439754298154255	0.0715709246930551	0.051449910436379	0.120096520578355	0.16807215432742	0.0403782823869941	0.024622607316972	0.0278709364357325	0.0475349745005339	0.125469494934643	0.0412919859957769	0.0293932518503384	0.092184408311568	0.0199394226040229	0.118359700070324	0.0653012429210592	0.0630026556557171	0.00645037821609247	0.0468320796995712	0.023068908472872	0.0366723430913024	1	0.0650534208336261	0.0411718510500852	0.0405983874769863	0.0281541858095343	0.0636969588945367
XPC	0.0691335790929156	0.059500010759749	0.144756259330297	0.0341616985456359	0.0773366907414099	0.0866440012914598	0.0256899390446133	0.0713234167220557	0.06858710780427	0.0584332863017796	0.157358175442875	0.0111696997987069	0.0153493020319435	0.0924446024265209	0.061351648165079	0.143975486308069	0.176174478268214	0.10489597956342	0.111525589497082	0.0392371544419662	0.0273203920366035	0.0261374472857192	0.0414453569291463	0.0751990213596436	0.0821534198299228	0.0612170348246125	0.0130510840037475	0.0501082892043439	0.0114096788339182	0.10081881451874	0.144795008831371	0.154085758425919	0.0359301125913396	0.163651398227965	0.0879903755476529	0.0682594977652905	0.067740399351261	0.0690848571466933	0.0948257024917825	0.0925514877417266	0.0526484946419044	0.0887034246390943	0.104722085237005	0.0748996348391106	3.95177486180915e-05	0.00924934837778111	0.118531483341806	0.120550243018394	0.0675036297315125	0.0489333869672469	0.10847125603376	0.127579533836004	0.0818082157065432	0.0777094025412488	0.103300875206399	0.102193767608042	0.118218841080934	0.07568617167727	0.128112894638733	0.216613164067318	0.0939896499856494	0.0608192712276814	0.0636108794388506	0.143653868683334	0.139403174831987	0.00335062817963118	0.0746994066470732	0.00588303537769345	0.0674066712869969	0.0781339047367337	0.120880572907541	0.0561188390724174	0.0467464846339785	0.0507764248131098	0.12061866177344	0.0803356934299563	0.0650534208336261	1	0.110180534912764	0.0132888975206312	0.0853895935877612	0.0334511060548448
XRCC6	0.173781440001247	0.0610821938814211	0.173079783225541	0.0852360947624313	0.0896588623817117	0.0786938936718174	0.0401509823446141	0.135037350994234	0.117593565728854	0.0856950718134897	0.141640345942068	0.0156846207580216	0.0105227629260994	0.109331013727502	0.0671544082987133	0.128116629504988	0.220522648877548	0.0756790541029238	0.102226050696436	0.0695113976291947	0.037764749478136	0.0205310203657418	0.0696671838051902	0.142231253414818	0.0792101173933811	0.0467283163430663	0.0712535688688334	0.0659590136488609	0.0255257749026276	0.125802164956734	0.165703741411192	0.13250032594767	0.0596304510218851	0.2630781417295	0.0862824272682074	0.0777561953295691	0.098686080567123	0.198552090931016	0.113621689067728	0.169182584787134	0.109395644329653	0.0487399380390346	0.123947971355575	0.0816263264791224	0.0725522928846321	0.0578499426170331	0.132025706296628	0.227347849095919	0.0728014593210704	0.054068114319446	0.0688561095657776	0.0958743956830047	0.0199009784775903	0.292831507309545	0.277744717001611	0.277771358273712	0.284461435965511	0.231083135199796	0.298705515857368	0.145398232909199	0.170112594044447	0.0260880767659998	0.109828598250289	0.254082039503059	0.113658718286385	0.118215495799263	0.118709511838477	0.0753548945550593	0.120254859791909	0.0295845507039897	0.221244580088003	0.0836005693441859	0.223838354693515	0.0651117517343654	0.140950772258857	0.0798174060375425	0.0411718510500852	0.110180534912764	1	0.0405529390664812	0.144337037434564	0.0877878830761613
ZBTB16	0.00842834498123535	0.0330526486617786	0.0127814457871402	0.0183106882775728	0.00467322551044237	0.0475729740376505	0.0345591394134213	0.0583986046489589	0.0486235668287138	0.0243972539234063	0.0166710126299338	0.0998619869624002	0.0333138228685138	0.0149241126498914	0.109907149903633	0.122985458635817	0.00404196968717726	0.0955297638635216	0.0834076352175503	0.0349040019037958	0.0503064862511308	0.127707160735544	0.0147703272313442	0.0612396347865849	0.00809950817890086	0.0209367712714317	0.0246483720103922	0.00543413139768561	0.0149607646494748	0.0381898675036981	0.00144254049485121	0.00145894002929962	0.0325351927771754	0.0921209385904523	0.0560939339415265	0.0527221605835036	0.0277617732601727	0.00876835156298393	0.0570900067224832	0.0397836056980126	0.0107129470809367	0.0563904002349162	0.0730858514989302	0.0959185167662888	0.0763275447740661	0.0734931130935334	0.189498979816349	0.0818650697033687	0.0200329263736226	0.0908778920536391	0.0702813598597047	0.0169105135406489	0.0848017204518293	0.0653462595365821	0.0415190344766358	0.0558884627254105	0.068085404906476	0.0182489822059415	0.0556074287914237	0.128637151291551	0.0292131950162143	0.0293914402232601	0.0352760565219426	0.0225025567003515	6.05503823004041e-05	0.00877417442976453	0.0243455931027625	0.0596674106179968	0.00153633758363603	0.0546360076244901	0.0102111597956656	0.0778518212416316	0.0625272850310583	0.0441475374779891	0.064115676691753	0.0481495661084111	0.0405983874769863	0.0132888975206312	0.0405529390664812	1	0.0292179487743264	0.143391309170734
ZDHHC6	0.182533500604717	0.0236905564724458	0.0693183155499152	0.0117519228987884	0.074839916575138	0.0804857960727685	0.0234438483354249	0.144268119447322	0.161261160222332	0.059743629682011	0.177288665340941	0.048265504655787	0.0460450513958956	0.0867095229954634	0.109848623133789	0.172470013690037	0.21416068856877	0.101528235276678	0.0740832229219238	0.0765946931787343	0.104596558151954	0.048153507398173	0.0975602675819411	0.00967553129093393	0.0531303039027411	0.0316150223470051	0.0277459230397285	0.0438474052309519	0.0545501941209062	0.144125449065552	0.134992265024724	0.118018887384452	0.118822161313538	0.233801564384767	0.0793759014429366	0.0138712397560458	0.163060664575484	0.231373820043718	0.0917743031192294	0.0925510952049609	0.0981026823230138	0.0229587023524718	0.121870735640212	0.0905333808810765	0.0331092182509724	0.0640613008560659	0.22487865930332	0.25416836936147	0.038147433588108	0.0830060333267083	0.0766074722634419	0.0349875623028357	0.064189207795787	0.244062240328681	0.275879972153148	0.225150181844344	0.24370363778611	0.192969464285386	0.264015426181408	0.120405313897798	0.13961495490665	0.00916237270417724	0.121966420320074	0.225168830631928	0.0727782492666153	0.12541222272992	0.074829321176404	0.120232610478721	0.112566430053746	0.0485268167108476	0.17196242658948	0.0122542722570562	0.132492068787445	0.0636579653831253	0.170663780422019	0.0665939259864517	0.0281541858095343	0.0853895935877612	0.144337037434564	0.0292179487743264	1	0.0559479042847024
ZFP36	0.107107221132381	0.343887307816865	0.077560842476161	0.0810454413996855	0.1238352504426	0.0537465071832032	0.00888792206548082	0.14322625883587	0.061486414067925	0.0985738488016046	0.0214279153715364	0.0881956858224057	0.447432420076108	0.0429863358694297	0.178561956297812	0.152489080681149	0.158148482193657	0.17036238448863	0.13957794251502	0.0771734852459145	0.109253128902719	0.0709222409549067	0.0720111033659908	0.0713325566362753	0.0209732554908256	0.100929033792313	0.037117935805602	0.0300142493927774	0.0797928881028198	0.0939505637730456	0.00310969924276968	0.0940885260513148	0.0674814631850664	0.238358573772057	0.053275404388325	0.173867673330348	0.0811666281739274	0.175555296062982	0.035037726923543	0.00834670369273952	0.0590241742555497	0.0745011680469821	0.0792408908931601	0.0494064732917129	0.205094199010247	0.068158082293573	0.208465264436193	0.165301872807732	0.0618243405643443	0.100846403816608	0.0730957563852776	0.0572376060777453	0.0501026277736953	0.17506794754178	0.172841908859829	0.139749418741529	0.233003690178237	0.122081439252314	0.160305366018189	0.214228362715182	0.117310731496549	0.0961776745397917	0.0551012815907196	0.134090152426969	0.100493042222019	0.123223562418711	0.0655392320741576	0.055943718742501	0.0960305023597299	0.0860500140344504	0.069484517862015	0.088174394331087	0.111209875676991	0.0821396770760782	0.153286674619557	0.00141758172885883	0.0636969588945367	0.0334511060548448	0.0877878830761613	0.143391309170734	0.0559479042847024	1
