	BTG2	KLF6	ITGB2	PLK2	CDT1	UHRF1	MCM5	MCM7	MKI67	GMNN	POLA2	SLBP	TIPIN	NCAPD2	MCM4	TOP2A	PRIM1	TYROBP	GATA2	SPI1	LCP1	MPO	SERPINA3N	PLEK	FLT3	MPEG1	IKZF1	ITGAM	LAPTM5	CSF1R	CTSS	CD53	IRF8	RUNX1T1	CSF3R	IL7R	CD33	CD44	APP	MLLT3	CTR9	KIT	CRIP1	MYC	CBFB	GFI1B	H2AFY	CD34	FOXO1	HNF4A	DUSP1	OTUB2	LY86	ESR1	CDK6	ANXA5	NOTCH1	RUNX2	VDR	DTL	CD38	SELL	MEIS1	MAML3	IGF1	ADAM17	XRCC6	XPC	USP11	VEGFC	NDN	ELF1	HOXA9	PBX1	PGR	PGRMC1	NR3C2	H1F0	HMGB2	DACH1	EYA2
XRCC6	0.110473635333221	0.212707993911967	0.0374634324632678	0.112390297389803	0.132453235706504	0.136293255127276	0.254152122626207	0.28039700806402	0.231229325206432	0.146943671674129	0.159744612766174	0.132453235706504	0.160623141550809	0.115614662603216	0.276184088333054	0.229415733870562	0.0353996162702394	0.0418853908291695	0.101770419803951	0	0.0454310850424255	0.028903665650804	0	0.0254906370967291	0.0869598095067456	0.0837707816583391	0.229415733870562	0.0394899251839395	0.0413714401892061	0.0856967983560063	0.0230571487955358	0	0.195976600339204	0.141598465080958	0.0382359556450936	0.0254906370967291	0.0382359556450936	0.0344878850250324	0.0533380747062665	0.169434748417471	0.108147614087175	0.052204020451686	0.0441510785688348	0.137061675205444	0.177704663327728	0.156097635263616	0.131122013621437	0.0234146452895423	0.1441968187829	0.153973758948597	0.0691714463866075	0.0399361531915436	0.140487871737254	0.118616305942459	0.1441968187829	0.0461142975910716	0.0630861082175188	0.186029743883145	0.11681277400841	0.152943822580375	0.071367910210471	0.0276184088333054	0.147575690382985	0.150187852296528	0.0333456858752928	0.046192127684579	1	0.285471640841884	0.176998081351197	0.0424189841983852	0.166525123824432	0.136797113611354	0.145095250022002	0.149853729853071	0.113531344891289	0.0276184088333054	0.159744612766174	0.14451832825402	0.298245614035088	0.169277791692336	0.169434748417471
XPC	0.149801177254628	0.288429975200615	0.0762000762001143	0.101600101600152	0.179605302026775	0.184812331090109	0.229751874320245	0.276520451928113	0.235158540500886	0.149440644416015	0.270765180536941	0.224506627533469	0.261364105121419	0.195965450417405	0.224701765881942	0.181466546577824	0.0480015360737319	0.0567961834247065	0.118285458403163	0.124766282126487	0.123208220726739	0.117579270250443	0	0.0691301129820284	0.0707499945954867	0	0.181466546577824	0.0803219328902499	0.0560992713453214	0.0774693511983531	0.0312652699740361	0.0635000635000953	0.177161578607248	0.144004608221196	0.103695169473043	0.103695169473043	0.155542754209564	0.0701478560317434	0.0602715930019068	0.268043853373619	0.109985336266015	0.0530911087801566	0.059868434008925	0.135166764551141	0.200804832225625	0.254000254000381	0.177800177800267	0.0952500952501429	0.171088300858246	0.187908230398348	0.0625305399480722	0	0.0635000635000953	0.125099768552877	0.146647115021353	0.0625305399480722	0.0977647433475689	0.147148474142049	0.135768846660426	0.241955395437099	0.0645161290322581	0.0749005886273138	0.133407469193014	0.203653269990639	0.0301442842624232	0.0835147690659323	0.285471640841884	1	0.24000768036866	0.0287598654271525	0.193548387096774	0.13912166872805	0.131165167156791	0.127000127000191	0.153947401737236	0.112350882940971	0.162459108322165	0.156772360333924	0.237893034034903	0.196747750735186	0.229751874320245
USP11	0.111455642515071	0.245255735793986	0	0.113389341902768	0.160356745147455	0.137504774554232	0.284901441149095	0.25717224993682	0.233284737407922	0.14824986333222	0.241746889207614	0.267261241912424	0.129640744710433	0.291605921759902	0.222911285030141	0.115727512471569	0	0	0.0880071973273286	0.0237356331638771	0.0916698497028211	0.0583211843519804	0	0.051434449987364	0	0	0.154303349962092	0.0398409536444798	0	0.0288195208852117	0.232621052599618	0	0.131812432549124	0.142857142857143	0	0.102868899974728	0.154303349962092	0.0347944500319611	0.0358748001667088	0.227921152919276	0.109108945117996	0.0263340326574862	0.0890870806374748	0.0502836455154269	0.119522860933439	0.125988157669742	0.113389341902768	0.0472455591261534	0.109108945117996	0.1553424415003	0.139572631559771	0.483493778415228	0	0.0797804625613713	0.145478593490662	0.0465242105199235	0.0727392967453308	0.125122249417971	0.134687005940295	0.308606699924184	0.0480015360737319	0	0.099258333397093	0.202030508910442	0	0.1553424415003	0.176998081351197	0.24000768036866	1	0	0.192006144294928	0.0690065559342354	0.0975900072948533	0.151185789203691	0.0763603548321213	0	0.120873444603807	0.174963553055941	0.141598465080958	0.195180014589707	0.227921152919276
VEGFC	0.0333890281647089	0	0.0679366220486757	0	0.0320256307610174	0.0274617518190545	0	0.0616333551361366	0.0349428278907306	0.0888231183368655	0.0482804549585268	0	0.0776735637380617	0	0.0333890281647089	0.0231125081760512	0.0427960492510913	0.0506369683541833	0.0703053932237228	0.0833333333333333	0.054923503638109	0.0349428278907306	0.101273936708367	0	0.105129283382795	0.0506369683541833	0.0462250163521024	0.0716114874039433	0.0750234484920533	0.120869440249245	0.0836242010007091	0.0566138517072298	0.0263249063246328	0.0427960492510913	0.0924500327042049	0.0616333551361366	0.0462250163521024	0.0625407298837625	0.0644825880219161	0.0341394370999459	0.0326860225230307	0.126223166562038	0	0.0753179479500919	0.0358057437019716	0.0754851356096397	0	0.0849207775608447	0.0435813633640409	0.037229039552497	0	0	0.11322770341446	0.0478000404707181	0.0653720450460613	0.055749467333806	0.141639430933133	0.0937079140987292	0.0806970043558403	0.0308166775680683	0.0862795962814576	0.100167084494127	0.148675258362513	0	0.147814217772864	0.148916158209988	0.0424189841983852	0.0287598654271525	0	1	0.0287598654271525	0.0413449115297361	0.0584705346204686	0.11322770341446	0.0457509010871677	0.100167084494127	0.0482804549585268	0	0.106047460495963	0.0584705346204686	0.102418311299838
NDN	0.187251471568285	0.247225693029099	0.0254000254000381	0.127000127000191	0.14368424162142	0.154010275908424	0.153167916213497	0.172825282455071	0.156772360333924	0.149440644416015	0.270765180536941	0.179605302026775	0.174242736747613	0.156772360333924	0.149801177254628	0.181466546577824	0.0480015360737319	0.0283980917123532	0.197142430671938	0.166666666666667	0.123208220726739	0.039193090083481	0	0.0345650564910142	0.0707499945954867	0	0.259237923682606	0.0535479552601666	0.0560992713453214	0.0387346755991766	0	0	0.236215438142997	0.192006144294928	0.0518475847365213	0.0691301129820284	0.103695169473043	0.0935304747089911	0.120543186003814	0.229751874320245	0.21997067253203	0.0353940725201044	0.059868434008925	0.135166764551141	0.281126765115875	0.211666878333651	0.152400152400229	0.0317500317500476	0.195529486695138	0.187908230398348	0.0625305399480722	0	0.0635000635000953	0.178713955075539	0.195529486695138	0.0937958099221084	0.122205929184461	0.210212105917213	0.203653269990639	0.172825282455071	0	0.0374502943136569	0.200111203789521	0.203653269990639	0.0301442842624232	0.0626360767994493	0.166525123824432	0.193548387096774	0.192006144294928	0.0287598654271525	1	0.185495558304067	0.196747750735186	0.228600228600343	0.153947401737236	0.0374502943136569	0.189535626375859	0.117579270250443	0.190314427227923	0.295121626102779	0.153167916213497
ELF1	0.0538381902058166	0.533113989983183	0	0.0365148371670111	0.103279555898864	0.0885614885540095	0.110096376512636	0.0993807989999907	0.112687233963802	0.0716114874039433	0.155699788832305	0.0645497224367903	0.12524485821703	0.0563436169819011	0.107676380411633	0.149071198499986	0	0	0.311751110695825	0.09320546490018	0	0	0	0	0	0	0.335410196624968	0.038490017945975	0.0403238919272756	0	0	0	0.424476359978009	0.138013111868471	0	0	0	0	0.0693166993213382	0.220192753025272	0.158113883008419	0.0254410925657392	0	0.267182392156493	0.288675134594813	0.365148371670111	0.0730296743340221	0	0.421637021355784	0.390195146371982	0.0449466574975495	0	0	0.282609247546289	0.0702728368926307	0	0.105409255338946	0.3626387311293	0.29277002188456	0.0496903994999953	0.0463738895760168	0	0.431516971336846	0.195180014589707	0.0433351390017439	0	0.136797113611354	0.13912166872805	0.0690065559342354	0.0413449115297361	0.185495558304067	1	0.471404520791032	0.438178046004133	0.368855556781659	0	0.311399577664609	0.112687233963802	0.170996392014192	0.329983164553722	0.110096376512636
HOXA9	0.114208048144032	0.418853908291695	0.0258198889747161	0.0516397779494322	0.146059348668044	0.12524485821703	0.116774841624228	0.140545673785261	0.119522860933439	0.101273936708367	0.220192753025272	0.0912870929175277	0.132842232831014	0.0796819072889596	0.152277397525376	0.131761569173682	0.0487950036474267	0.0288675134594813	0.300601806021076	0.174463576806774	0.0313112145542575	0.0398409536444798	0	0	0.0479463301485384	0	0.289875452182101	0.0544331053951817	0.0570265948512201	0.0590624423218618	0	0	0.330165123853215	0.243975018237133	0.052704627669473	0.0351364184463153	0.052704627669473	0.0237691344270764	0.0857750392442776	0.233549683248457	0.223606797749979	0.0539687072220866	0.0608580619450185	0.223276750636136	0.285773803324704	0.430331482911935	0.103279555898864	0	0.273297197249974	0.254685815986805	0.0317820863081864	0	0.0645497224367903	0.254335346829466	0.124225998749988	0.0317820863081864	0.124225998749988	0.320530382378016	0.230021853114118	0.0702728368926307	0	0.038069349381344	0.474644452534567	0.207019667802706	0.0612851413035896	0.0212238179989004	0.145095250022002	0.131165167156791	0.0975900072948533	0.0584705346204686	0.196747750735186	0.471404520791032	1	0.438938112570174	0.286902292026516	0.038069349381344	0.247716847153431	0.119522860933439	0.19346033336267	0.366666666666667	0.116774841624228
PBX1	0.117953564923918	0.356887126487678	0.02	0.06	0.113137084989848	0.0970142500145332	0.120604537831105	0.136082763487954	0.18516401995451	0.196116135138184	0.170560573084488	0.106066017177982	0.137198868114007	0.0925820099772552	0.117953564923918	0.142886901662352	0.0377964473009227	0.0223606797749979	0.263891178740153	0.0593913870916499	0.0485071250072666	0.0308606699924184	0	0.0272165526975909	0.0742781352708207	0	0.347011046894284	0.0421637021355784	0.0220863052149693	0.0609994281330419	0	0	0.325493388482694	0.188982236504614	0.0408248290463863	0.0272165526975909	0.0408248290463863	0.0368229847159329	0.0854242196177249	0.180906806746658	0.144337567297406	0.0836079617149941	0.0471404520791032	0.212860833676077	0.221359436211787	0.333333333333333	0.1	0.025	0.288675134594813	0.328797974610715	0.0492365963917331	0	0.05	0.225151214313693	0.115470053837925	0.0492365963917331	0.125092558324419	0.347594473212995	0.267261241912424	0.108866210790363	0	0.0294883912309794	0.446441871723057	0.160356745147455	0.0474712663277541	0.0493196961916072	0.149853729853071	0.127000127000191	0.151185789203691	0.11322770341446	0.228600228600343	0.438178046004133	0.438938112570174	1	0.222233559801486	0.0294883912309794	0.255840859626732	0.0925820099772552	0.168585446084705	0.335658556671309	0.150755672288882
PGR	0.1191510937469	0.294963086405008	0.0606091526731326	0.101015254455221	0.0857142857142857	0.19599838302001	0.0913717355809759	0.0824786098842323	0.0935219529582825	0.118864327762549	0.129219147676184	0.107142857142857	0.173239732168809	0.062347968638855	0.0893633203101749	0.144337567297406	0.114540532248182	0.112938487863156	0.235209128549336	0.0969572331127439	0.097999191510005	0.0311739843194275	0	0.0549857399228215	0.0375161236742064	0	0.268055482123755	0.063887656499994	0.066931612237974	0.0770234094310274	0	0.101015254455221	0.23485569615051	0.190900887080303	0.0824786098842323	0.0549857399228215	0.0412393049421161	0.0557952475632102	0.115055323750976	0.152286225968293	0.116642368703961	0.0703806627260209	0.142857142857143	0.188144173676719	0.191662969499982	0.26937401188059	0.0606091526731326	0.0757614408414158	0.291605921759902	0.265708888557301	0.0746047096952991	0	0.0505076272276105	0.398014876083996	0.0583211843519804	0.149209419390598	0.126362566095958	0.200641966621938	0.23397800710095	0.0549857399228215	0.128289501447696	0.0893633203101749	0.265279054538646	0.107989849431208	0.107894746066717	0.099640833208988	0.113531344891289	0.153947401737236	0.0763603548321213	0.0457509010871677	0.153947401737236	0.368855556781659	0.286902292026516	0.222233559801486	1	0.1191510937469	0.409193967641251	0.062347968638855	0.151375126521719	0.20865621238292	0.121828980774635
PGRMC1	0.0869565217391304	0.095672974646988	0.0884651736929383	0.0294883912309794	0.041702882811415	0.0715198539852152	0	0.0401286176952564	0	0.057831493196624	0.0628694613461932	0	0.0505721737424174	0	0.0434782608695652	0.0902893898143269	0.111455642515071	0.131876094679157	0.0457748607123174	0.0540540540540541	0.107279780977823	0.182006302077316	0.0659380473395787	0.0401286176952564	0.082137851729009	0.0659380473395787	0.0601929265428846	0.0621669872160209	0.0651289609025836	0.112423437603322	0.108893101296094	0.0737209780774486	0.0342795585095531	0.111455642515071	0.120385853085769	0.0401286176952564	0.0601929265428846	0.0814387934696855	0.153940282753191	0.0444554224474387	0.0425628265379374	0.0821821428358832	0.0695048046856916	0.0196153860662268	0.0466252404120157	0.0982946374365981	0	0.0737209780774486	0.0283752176919583	0.0727179248345579	0	0	0.147441956154897	0.103739798340817	0.0283752176919583	0.0725954008640628	0.0709380442298957	0.024404766228169	0.0525406937492734	0.0401286176952564	0.0374502943136569	0.130434782608696	0.0387201546331183	0	0.0874907046064271	0.0969572331127439	0.0276184088333054	0.112350882940971	0	0.100167084494127	0.0374502943136569	0	0.038069349381344	0.0294883912309794	0.1191510937469	1	0.188608384038579	0	0.0828552264999161	0.038069349381344	0.0889108448948774
NR3C2	0.0943041920192897	0.345857231933037	0.106600358177805	0.0852802865422442	0.120604537831105	0.180980691498257	0.128564869306645	0.116051770637132	0.131590338991954	0.125436301501064	0.181818181818182	0.150755672288882	0.146254484825426	0.0986927542439654	0.125738922692386	0.174077655955698	0.120873444603807	0.0953462589245592	0.231666187312523	0.0827605888602368	0.103417537999004	0.0657951694959769	0	0.029012942659283	0.098975947808112	0.0476731294622796	0.261116483933547	0.0674199862463242	0.0706322414022017	0.0650256088762355	0.0262431940540739	0.106600358177805	0.247840798548305	0.241746889207614	0.0870388279778489	0.0580258853185659	0.0870388279778489	0.039253433598943	0.111298640545999	0.160706086633306	0.153864363724166	0.0742719888777883	0.150755672288882	0.156000907644285	0.235969951862135	0.248734169081546	0.0639602149066831	0.0533001790889026	0.246182981958665	0.262874863962293	0.0524863881081478	0	0.0533001790889026	0.345017251293858	0.123091490979333	0.0787295821622217	0.13334911522761	0.176446168310146	0.265908011739155	0.116051770637132	0.0541530361073882	0.0943041920192897	0.223957004382342	0.170940864689457	0.0632556749211572	0.0700999637232782	0.159744612766174	0.162459108322165	0.120873444603807	0.0482804549585268	0.189535626375859	0.311399577664609	0.247716847153431	0.255840859626732	0.409193967641251	0.188608384038579	1	0.131590338991954	0.179712689361946	0.220192753025272	0.128564869306645
H1F0	0.045501575519329	0.200250469728704	0	0.0925820099772552	0.218217890235992	0.224544356569536	0.186096842079694	0.167984210226323	0.238095238095238	0.0605227532668802	0.197385508487931	0.109108945117996	0.158776837207489	0.19047619047619	0.182006302077316	0.125988157669742	0	0	0.0718575757147955	0.0277777777777778	0.037424059428256	0.0476190476190476	0	0	0	0	0.0944911182523068	0.0325300024316178	0	0.0235310402667506	0	0	0.107624400500126	0.116642368703961	0	0.0419960525565808	0.125988157669742	0.0284095494863568	0.0292916516775831	0.186096842079694	0.133630620956212	0	0	0.143697486239747	0.14638501094228	0.154303349962092	0.308606699924184	0	0.1187827741833	0.101469257886368	0.0379868588198793	0	0	0.108567458176987	0.0593913870916499	0	0.0445435403187374	0.127702361059699	0.109971479845643	0.125988157669742	0	0	0.121566134770966	0.164957219768465	0.0183124385532878	0.0253673144715921	0.14451832825402	0.156772360333924	0.174963553055941	0	0.117579270250443	0.112687233963802	0.119522860933439	0.0925820099772552	0.062347968638855	0	0.131590338991954	1	0.173421993904824	0.159363814577919	0.0465242105199235
HMGB2	0.110473635333221	0.243094850185106	0.0187317162316339	0.0749268649265355	0.132453235706504	0.159008797648489	0.141195623681226	0.127453185483645	0.202325659555628	0.183679589592661	0.159744612766174	0.132453235706504	0.160623141550809	0.14451832825402	0.138092044166527	0.191179778225468	0.0353996162702394	0.0628280862437543	0.174463576806774	0	0.0681466275636382	0.057807331301608	0.0837707816583391	0.0254906370967291	0.0347839238026982	0.167541563316678	0.267651689515655	0.0592348877759092	0.0620571602838091	0.0856967983560063	0.0461142975910716	0	0.239526955970138	0.176998081351197	0.0382359556450936	0.0764719112901873	0.0382359556450936	0.0862197125625809	0.151124545001088	0.169434748417471	0.135184517608969	0.104408040903372	0.0441510785688348	0.224282741245272	0.266556994991592	0.187317162316339	0.168585446084705	0.0936585811581694	0.162221421130763	0.215563262528035	0.0461142975910716	0	0.234146452895423	0.197693843237432	0.108147614087175	0.0691714463866075	0.153209119956831	0.24803965851086	0.183562930584645	0.127453185483645	0.0475786068069807	0.0552368176666107	0.147575690382985	0.200250469728704	0.0889218290007807	0.0769868794742983	0.298245614035088	0.237893034034903	0.141598465080958	0.106047460495963	0.190314427227923	0.170996392014192	0.19346033336267	0.168585446084705	0.151375126521719	0.0828552264999161	0.179712689361946	0.173421993904824	1	0.19346033336267	0.0847173742087357
DACH1	0.152277397525376	0.376968517462526	0.0258198889747161	0.0774596669241483	0.182574185835055	0.156556072771287	0.155699788832305	0.175682092231577	0.199204768222399	0.202547873416733	0.27524094128159	0.182574185835055	0.177122977108019	0.159363814577919	0.152277397525376	0.131761569173682	0.0487950036474267	0.0288675134594813	0.240481444816861	0.0606060606060606	0.0939336436627724	0.0398409536444798	0	0.0351364184463153	0.0479463301485384	0	0.421637021355784	0.0544331053951817	0.0285132974256101	0.0590624423218618	0	0	0.390195146371982	0.243975018237133	0.052704627669473	0.0702728368926307	0.158113883008419	0.0713074032812293	0.0980286162791744	0.233549683248457	0.186338998124983	0.0719582762961155	0.0608580619450185	0.206101615971818	0.244948974278318	0.387298334620742	0.129099444873581	0.0322748612183951	0.273297197249974	0.275909633985706	0.0953462589245592	0	0.0645497224367903	0.199834915366009	0.149071198499986	0.0635641726163728	0.136648598624987	0.299161690219482	0.299028409048353	0.140545673785261	0.0327912917891977	0.038069349381344	0.339031751810405	0.207019667802706	0.0306425706517948	0.0636714539967013	0.169277791692336	0.196747750735186	0.195180014589707	0.0584705346204686	0.295121626102779	0.329983164553722	0.366666666666667	0.335658556671309	0.20865621238292	0.038069349381344	0.220192753025272	0.159363814577919	0.19346033336267	1	0.194624736040381
EYA2	0.177821689789755	0.195646395217807	0.0603022689155527	0.0603022689155527	0.0852802865422442	0.219381727238139	0.136363636363636	0.205152484965555	0.0930484210398471	0.177393718796725	0.192847303959967	0.159900537266708	0.206835075998008	0.139572631559771	0.133366267342316	0.184637236468999	0.170940864689457	0.0674199862463242	0.0936072754401818	0.0530744892434275	0.146254484825426	0.0465242105199235	0	0.0410304969931109	0.0559892510955854	0	0.215410109213832	0.0635641726163728	0.0332963579106013	0.0459800489871703	0.0371134809512603	0	0.105149945584917	0.170940864689457	0.0615457454896664	0.0410304969931109	0.0615457454896664	0.0555127381653369	0.0572363807032142	0.136363636363636	0.0870388279778489	0.105036453975392	0.14213381090374	0.0601687089090165	0.0953462589245592	0.201007563051842	0.0904534033733291	0.0376889180722204	0.145064713296415	0.173488558983813	0.222680885707562	0.0642824346533225	0.0753778361444409	0.0848570567012974	0.174077655955698	0.0742269619025206	0.10154529930749	0.124766282126487	0.188025358272589	0.164121987972444	0.0382919790533742	0.0889108448948774	0.118771137369734	0.080582296402538	0.0357828133482257	0.123920399274152	0.169434748417471	0.229751874320245	0.227921152919276	0.102418311299838	0.153167916213497	0.110096376512636	0.116774841624228	0.150755672288882	0.121828980774635	0.0889108448948774	0.128564869306645	0.0465242105199235	0.0847173742087357	0.194624736040381	1
